"Dwight Wilson III",Ohio,MAC,31,62,125.5,27.3,61.2,63.3,15.4,24.5,11.1,13.3,85,119,0.714,199,325,0.612,0,0,0,0.7,0.9,36.6,Sr,6-8,4,4.10413,133.408,3.2,2023,50779,"Tallahassee, FL",,0.78843080,169,248,30,77,0.6815,0.3896,15,16,0.9375,,104.826,104.023,2.23872,151.674,3.13519,4.39374,-1.25855,5.4851,25.2812,7.2002,-1.7151,3.6250,5.5938,9.2188,1.2812,0.3750,0.1875,15.4375,C,0
"Chauncey Hawkins",Bryant,AE,12,13,105,15.9,45.9,48.55,1.6,8.8,17,12,7,11,0.636,14,33,0.424,2,4,0.5,2.2,3.8,29.7,Sr,5-8,22,0.477157,98.5206,6.8,2023,50783,"Spring Valley, NY",,2.80005192,12,27,2,6,0.4444,0.3333,0,0,,,100.833,100.772,1.20095,31.789,-1.27193,-1.87231,0.600384,-0.538799,11.2308,-3.03732,2.49852,0.1538,0.9231,1.0769,1.0769,0.7692,0.2308,3.1538,"Scoring PG",1.52071
"Caleb Daniels",Villanova,BE,34,83.6,105,24.5,48.8,53.4,2.3,14.2,16.6,13.5,91,106,0.858,83,175,0.474,75,226,0.332,0.5,1.8,26.4,Sr,6-4,14,3.35554,116.14,3.6,2023,50797,"New Orleans, LA",,1.40984340,54,93,29,82,0.5806,0.3537,5,7,0.7143,,104.626,99.421,3.45718,194.06,3.91153,3.23583,0.6757,2.87791,33.5588,2.26469,0.613214,0.6176,3.8824,4.5000,2.5294,0.9706,0.1471,14.1765,"Wing G",12.2487
"Buay Koka",Detroit,Horz,25,13.6,98.9,11.1,56,56.76,9.4,19.2,2,30.3,2,3,0.667,14,25,0.56,0,0,0,1.9,1,12,Sr,7-1,33,-0.0661589,84.5103,7.7,2023,50803,"Nasir, South Sudan",37.0,0.18175372,10,17,4,8,0.5882,0.5000,7,8,0.8750,,110.183,111.452,0.434006,31.0507,-5.78806,-3.5902,-2.19786,-7.2859,6.9231,-5.91243,-1.37347,0.5769,1.0769,1.6538,0.0769,0.1154,0.1154,1.1538,C,0
"Felipe Haase","Southern Miss",SB,30,85.2,114.7,22.1,55.1,61.15,4.2,15.1,18.9,19.2,109,123,0.886,82,164,0.5,60,148,0.405,2.1,1.4,39.4,Sr,6-9,22,3.56171,117.349,2.5,2023,50851,"Osorno, Chile",27.4,1.33334742,40,63,42,101,0.6349,0.4158,1,1,1.0000,,99.8496,100.052,3.44781,183.952,4.44425,2.89387,1.55038,5.09416,33.5455,4.09503,0.999133,1.4545,4.6667,6.1212,3.1515,0.8788,0.6364,15.0000,"Wing F",8.45919
"Marcus Shaver Jr.","Boise St.",MWC,29,70.9,99.8,26.3,42,48.4,2.3,19.7,23.2,15.4,110,147,0.748,96,225,0.427,29,107,0.271,1,2.8,44.3,Sr,6-2,10,2.69004,111.265,3,2023,50870,"Phoenix, AZ",31.0,1.71874590,61,113,38,116,0.5398,0.3276,0,0,,,92.3572,88.4602,4.55951,205.99,5.09064,1.51915,3.57149,4.41878,32.6552,1.1382,3.28058,0.6207,5.5517,6.1724,3.7931,1.5517,0.2759,13.4138,"Combo G",6.79859
"Sam Iorio",Niagara,MAAC,29,64.3,117.1,16.8,51.7,55.92,8.8,18.1,10.3,11.2,47,61,0.77,63,124,0.508,18,50,0.36,2.4,1.7,35.1,Sr,6-7,22,2.11192,110.101,2.9,2023,50878,"Allentown, PA",,1.73901127,49,89,14,35,0.5506,0.4000,9,10,0.9000,,102.569,105.103,2.22575,136.351,1.78508,1.15844,0.626636,1.58718,26.6000,1.52912,0.0580573,1.8667,3.6000,5.4667,1.3333,0.7000,0.5667,8.0333,"Wing F",4.07903
"Devon Cooper","George Mason",A10,33,82.7,101.3,17.9,47.5,51.97,1.7,12.2,16.1,18.1,68,87,0.782,36,86,0.419,65,195,0.333,0.4,1.3,31,Sr,6-4,0,1.30062,98.5482,2.2,2023,50880,"Louisville, KY",33.2,1.49999997,25,47,12,40,0.5319,0.3000,0,0,,,100.821,100.422,3.30581,185.438,0.938594,0.33016,0.608433,0.269869,33.3333,-0.430568,0.700438,0.4545,3.5758,4.0303,2.7273,0.7576,0.1212,10.1515,"Combo G",10.4834
"Cam Martin",Kansas,B12,4,0.7,171.8,16.2,87.5,87.5,23.6,0,0,0,0,0,0,2,3,0.667,1,1,1,0,0,0,Sr,6-9,31,0.746822,173.307,8,2023,50881,"Yukon, OK",,,1,2,1,1,0.5000,1.0000,0,0,,,108.469,100.956,0.245174,1.0031,6.5031,12.1619,-5.65878,12.7679,2.5000,13.128,-0.360132,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,1.7500,PF/C,5.62614
"A.J. Oliver II",Detroit,Horz,28,56,125.1,16,55.9,60.02,8.5,13.2,5.4,13.3,44,50,0.88,49,86,0.57,37,101,0.366,0.2,1.6,26.7,Sr,6-5,21,2.46652,115.031,3.3,2023,50911,"Birmingham, AL",69.0,0.80760650,32,46,17,40,0.6957,0.4250,4,4,1.0000,,112.444,114.416,1.31276,115.102,0.371523,2.99976,-2.62824,-0.446367,25.7931,1.86623,-2.3126,2.0345,2.7931,4.8276,0.7241,0.6897,0.0345,9.1379,"Wing F",8.28434
"Clifton Moore",Providence,BE,33,32.4,112.8,18.2,50.8,54.27,12.4,17.1,4.7,14,28,38,0.737,53,99,0.535,6,23,0.261,9.1,1.6,31.1,Sr,6-11,21,1.21952,114.323,3.9,2023,50927,"Ambler, PA",70.0,0.57884681,36,57,17,42,0.6316,0.4048,9,13,0.6923,,98.22,94.5708,1.55893,93.1508,4.92191,1.29554,3.62637,3.31391,13.2121,1.44389,1.87002,1.3939,1.9697,3.3636,0.3333,0.3636,1.1818,4.6061,C,3.08311
"Noah Baumann","Grand Canyon",WAC,33,52.9,122.7,15.5,59,62.72,3.2,14.4,5.6,12.7,44,52,0.846,21,48,0.438,54,125,0.432,0.9,1,30.1,Sr,6-6,20,2.20025,117.209,3,2023,50939,"Phoenix, AZ",,1.08324579,9,23,12,25,0.3913,0.4800,0,0,,,105.048,104.466,1.81596,115.108,2.24157,3.23838,-0.996812,3.41371,21.3889,3.57214,-0.158429,0.5278,2.9167,3.4444,0.7222,0.3333,0.1667,7.4722,"Wing G",10.733
"Jacob Grandison",Duke,ACC,36,39.2,116.3,14.7,51.8,54.28,3.2,11.2,14.7,14.7,16,18,0.889,23,42,0.548,32,95,0.337,0.4,1.5,13.1,Sr,6-6,13,1.29704,111.033,2.5,2023,50942,"Oakland, CA",,2.29985600,16,23,7,19,0.6957,0.3684,3,3,1.0000,,100.387,95.3012,1.84725,89.776,3.93245,2.74878,1.18367,3.52417,15.7500,1.48907,2.0351,0.4167,1.5833,2.0000,1.2778,0.3889,0.0556,4.3889,"Wing G",10.2618
"Cameron Christon","Grambling St.",SWAC,31,71.8,107.8,22.5,55,57.67,4.1,16.6,11.2,16.9,79,115,0.687,96,172,0.558,46,128,0.359,2,2.3,38.3,Sr,6-6,1,2.09927,108.281,4.6,2023,50957,"Allen, TX",,0.74997421,52,73,44,99,0.7123,0.4444,10,13,0.7692,,91.5396,97.0291,3.20827,184.255,2.62248,1.34551,1.27697,3.1956,28.5455,1.76836,1.42723,0.9697,4.3939,5.3636,1.4545,1.0909,0.5152,13.0606,"Wing F",8.41312
"Roman Penn",Drake,MVC,33,74.8,112,24.9,50,54.69,2.8,14.8,35.2,15.8,86,106,0.811,144,288,0.5,14,42,0.333,0.6,1.7,32.1,Sr,6-0,1,3.38389,118.865,3.3,2023,50994,"Calumet City, IL",,2.73530006,66,108,78,180,0.6111,0.4333,0,0,,,95.1117,95.2912,3.62776,193.841,5.16255,2.85512,2.30744,4.14371,31.1471,1.95027,2.19344,0.6765,3.9412,4.6176,5.4706,0.8824,0.1765,12.5882,"Scoring PG",2.43036
"Lewis Djonkam","Morgan St.",MEAC,26,53.6,99.8,18,51.3,51.3,8.2,9.2,10.8,16.8,24,49,0.49,81,157,0.516,0,1,0,2.5,2.3,31,Sr,6-9,5,0.563865,94.8041,6.7,2023,51000,"Springfield, VA",43.2,0.86108333,48,75,33,82,0.6400,0.4024,1,3,0.3333,,103.178,106.536,1.68608,102.711,-2.16816,-2.09978,-0.0683862,-3.15438,21.0667,-3.14279,-0.0115911,1.6000,1.7000,3.3000,1.0333,0.9333,0.4333,7.5333,C,0.0972639
"David Jenkins Jr.",Purdue,B10,34,36.8,97.8,14.9,48.7,50.61,1.2,9,9.2,22,16,24,0.667,16,39,0.41,28,80,0.35,0,0.7,20.2,Sr,6-1,14,0.377835,94.4056,3.2,2023,51013,"Tacoma, WA",,0.96297697,1,6,15,33,0.1667,0.4545,0,0,,,102.907,97.2562,1.6803,72.8334,0.117157,-0.189307,0.306465,-1.06297,15.2059,-1.7453,0.682328,0.1471,1.1765,1.3235,0.7647,0.1765,0.0000,3.8824,"Combo G",9.73007
"Hayden Brown","South Carolina",SEC,31,72,98.1,22.5,47.8,50.79,6,12.9,9.9,18.4,66,100,0.66,108,191,0.565,24,110,0.218,1.4,2,33.2,Sr,6-5,10,1.76684,104.354,4.5,2023,51021,"Greer, SC",,0.63489643,97,160,11,31,0.6063,0.3548,16,16,1.0000,,109.159,105.854,2.4091,156.573,0.517257,0.446051,0.071206,-0.654154,30.1935,-0.736223,0.082069,1.6129,3.1613,4.7742,1.2903,1.0000,0.3871,11.4194,"Wing G",7.21708
"Greg Parham","South Alabama",SB,33,69.4,96.9,19.9,46.1,48.68,1.1,9.4,12.6,12.8,33,40,0.825,70,149,0.47,41,136,0.301,0.1,1.5,14,Sr,6-4,2,1.01538,97.7543,2.1,2023,51047,"Richmond, VA",,1.49999990,22,42,48,107,0.5238,0.4486,0,0,,,103.027,103.495,2.47905,134.868,-0.408263,0.132826,-0.541089,-0.666318,27.7143,-0.551827,-0.114492,0.2286,2.3429,2.5714,1.8000,0.7429,0.0286,9.4000,"Combo G",8.91689
"Bubba Parham",Samford,SC,28,75.1,114.1,16.9,53.9,58.98,2.7,9.6,16.5,18.9,63,78,0.808,22,59,0.373,54,132,0.409,0,2.2,40.8,Sr,5-11,1,1.98236,106.239,3.3,2023,51048,"Snellville, GA",,1.56611520,7,20,15,39,0.3500,0.3846,0,1,0.0000,,106.538,107.78,2.23437,139.481,1.6001,2.44742,-0.847316,0.732376,29.5625,1.06336,-0.330983,0.8125,2.3750,3.1875,2.5938,1.1562,0.0000,9.6250,"Scoring PG",8.96274
"Nigel Shadd",Delaware,CAA,16,5.3,71.2,13.6,55.6,50.78,1.7,38.5,0,31.7,3,8,0.375,5,9,0.556,0,0,0,7.8,0.9,88.9,Sr,6-9,45,-0.344865,64.1728,5.2,2023,51094,"Mesa, AZ",29.6,0.00000000,5,8,0,1,0.6250,0.0000,0,0,,,95.7006,95.0213,0.51174,17.1716,-13.5369,-12.1625,-1.37445,-4.83794,4.7059,-6.31664,1.4787,0.2353,1.4118,1.6471,0.0000,0.0588,0.4706,1.0588,C,0
"Ledarrius Brewer",UAB,CUSA,33,43.2,104.8,16.8,47.9,49.12,3.4,12.9,11.1,14.4,16,23,0.696,48,105,0.457,36,108,0.333,1.3,2.4,10.8,Sr,6-5,2,1.04124,102.233,3.2,2023,51100,"Meridian, MS",,1.49988676,23,38,25,67,0.6053,0.3731,4,5,0.8000,,98.3648,96.5965,2.26163,129.464,3.07366,1.37542,1.69824,1.95551,20.4706,0.339498,1.61601,0.6176,2.4706,3.0882,1.3235,0.9118,0.3235,6.7353,"Wing G",9.02861
"Samuta Avea",Hawaii,BW,32,74.9,98.2,20.4,47.6,51.42,4.8,14.3,7.6,18.2,56,69,0.812,83,181,0.459,37,110,0.336,2.1,1.2,23.7,Sr,6-6,32,1.15755,98.3524,1.9,2023,51111,"Hau'ula, HI",,0.58619712,48,91,35,90,0.5275,0.3889,10,12,0.8333,,95.5522,96.9931,3.35035,168.41,-0.0147305,-1.59733,1.5826,1.27148,30.2121,0.19142,1.08006,1.1515,3.6061,4.7576,1.0303,0.5758,0.6667,10.2121,"Wing F",7.0183
"Kris Bankston","Norfolk St.",MEAC,28,72.1,123.8,20.4,67.4,68.81,9.5,17.4,6.8,17.6,86,122,0.705,148,219,0.676,2,5,0.4,6.1,1.8,54.5,Sr,6-9,30,3.57898,121.782,3.4,2023,51114,"Little Rock, AR",,0.52633055,110,147,38,72,0.7483,0.5278,66,73,0.9041,,101.493,105.918,2.41269,168.602,3.28005,2.01875,1.2613,3.41519,29.9062,3.44743,-0.0322461,2.3750,4.7500,7.1250,0.9375,0.9375,1.4688,14.2188,C,0.351902
"Umoja Gibson",DePaul,BE,33,84.6,110.9,24.2,53.7,58.15,1.9,7.3,28.5,17.8,98,113,0.867,79,182,0.434,89,214,0.416,0.5,3.1,28.5,Sr,6-1,2,4.1707,122.725,2.9,2023,51125,"Waco, TX",,1.81174780,49,90,30,92,0.5444,0.3261,0,0,,,110.083,104.578,2.89432,189.637,4.22002,5.28902,-1.06899,4.76806,34.3636,4.38662,0.38144,0.5758,2.1818,2.7576,4.6667,1.8485,0.1515,15.8485,"Pure PG",10.8336
"Souley Boum",Xavier,BE,37,87.9,119.2,21.1,53.2,59.6,1.3,12.2,20,14.1,155,178,0.871,108,230,0.47,78,193,0.404,0.4,1.6,42.1,Sr,6-3,0,4.86485,127.102,2.2,2023,51170,"Oakland, CA",13.6,2.25714892,65,124,43,106,0.5242,0.4057,0,0,,,105.128,99.5802,3.61516,224.659,5.36131,5.14091,0.220406,5.31009,35.2703,4.52727,0.782815,0.3784,3.9189,4.2973,4.2703,1.0000,0.1622,16.3514,"Combo G",8.21221
"Derrick Walker",Nebraska,B10,27,63.8,100.9,27.8,58.5,58.13,8.1,18.4,29,24.8,38,73,0.521,163,279,0.584,1,2,0.5,2.7,1.4,26,Sr,6-9,13,3.07321,116.562,3.1,2023,51181,"Kansas City, MO",46.2,1.08333338,128,199,35,80,0.6432,0.4375,7,9,0.7778,,100.527,94.0153,3.68686,164.884,5.16438,1.57092,3.59346,4.51887,30.7407,2.64161,1.87726,2.0370,5.1111,7.1481,3.8519,0.7037,0.7037,13.5926,PF/C,0.143876
"Isaac Kante",Massachusetts,A10,31,48.9,115.2,16.8,54.7,60.09,9.6,12.1,7.9,17.2,59,77,0.766,76,139,0.547,0,0,0,1.3,0.8,55.4,Sr,6-8,10,1.60908,110.94,3.8,2023,51238,"Brooklyn, NY",27.8,0.77420002,72,115,4,24,0.6261,0.1667,6,6,1.0000,,105.247,105.407,1.61521,97.1022,-0.291095,0.356398,-0.647493,-0.492904,19.5484,0.0107759,-0.503679,1.7742,2.0645,3.8387,0.7742,0.2903,0.2258,6.8065,C,0
"Antwan Walker",Bryant,AE,28,66,107.5,23.2,57.6,58.84,7.7,22.3,10.1,19.4,34,48,0.708,112,184,0.609,32,94,0.34,4.2,0.9,17.3,Sr,6-8,1,2.02062,109.261,4.7,2023,51244,"Washington, DC",55.6,0.59999078,79,123,33,61,0.6423,0.5410,17,20,0.8500,,101.679,103.298,2.37608,156.687,0.00884803,-0.372243,0.381091,0.558596,25.7667,0.999062,-0.440466,1.7667,5.3667,7.1333,1.3000,0.5333,1.1000,12.7667,PF/C,7.03906
"A.J. Caldwell",Chattanooga,SC,32,71.4,113.1,11.6,53.4,54.07,2.7,14.9,14,15.4,14,23,0.609,22,43,0.512,43,119,0.361,1.3,1.4,14.2,Sr,6-5,0,0.979991,97.1016,2.2,2023,51265,"Sarasota, FL",19.4,2.65508095,20,32,2,11,0.6250,0.1818,0,0,,,109.044,109.495,1.95576,155.284,0.712422,0.533502,0.17892,-0.348479,27.8000,-0.153081,-0.195398,0.6286,3.7143,4.3429,2.2000,0.6286,0.3143,5.8000,"Wing G",7.56567
"Galen Alexander","Texas Southern",SWAC,2,0.1,0,19.4,0,0,0,58.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sr,6-6,1,-0.302716,-0.0195337,20,2023,51304,"Breaux Bridge, LA",73.2,,0,0,0,0,,,0,0,,,89.486,97.0454,0.111641,0.571324,-29.1143,-18.4033,-10.711,-32.2325,1.0000,-25.9414,-6.29108,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,PF/C,41.7717
"Dedric Boyd","Tennessee St.",OVC,27,60.4,114.3,16,57.5,59.12,1.3,9.8,2,9.1,19,21,0.905,34,65,0.523,64,161,0.398,0.6,1.2,9.3,Sr,6-4,20,1.34438,102.67,3.5,2023,51323,"Brownsville, TN",32.4,0.42857145,11,13,23,52,0.8462,0.4423,1,1,1.0000,,107.831,112.909,1.41905,108.663,-2.64222,0.306724,-2.94894,-0.325884,25.3333,1.32621,-1.6521,0.3000,2.2667,2.5667,0.3000,0.5000,0.1667,11.0667,"Wing G",13.0656
"Donald Carey",Maryland,B10,35,62,107.5,15.8,51.1,54.18,1.7,7.7,8.7,14.8,34,40,0.85,27,54,0.5,57,166,0.343,0.4,1.3,18.2,Sr,6-5,0,1.56696,105.429,2.5,2023,51327,"Upper Marlboro, MD",,1.18177963,13,20,14,34,0.6500,0.4118,0,0,,,103.107,98.1224,2.6757,122.764,2.6391,2.25029,0.388808,1.7693,24.8857,0.91488,0.854425,0.3429,1.5714,1.9143,1.1143,0.5143,0.0857,7.4000,"Wing G",11.7934
"Bobby Planutis","Fort Wayne",Horz,30,77.5,116.6,15.1,58.7,62.39,1.6,14.7,6.3,14.6,47,49,0.959,37,57,0.649,70,185,0.378,0.6,1.5,20.2,Sr,6-8,0,1.88666,104.755,2.2,2023,51329,"Hazleton, PA",,0.86490223,32,43,5,14,0.7442,0.3571,3,4,0.7500,,104.98,106.694,2.42331,158.531,0.596549,0.844386,-0.247836,1.0887,30.2500,1.01937,0.0693247,0.4062,3.7812,4.1875,1.0000,0.7812,0.1562,11.1562,"Wing F",11.3087
"Jarkel Joiner","North Carolina St.",ACC,34,89.4,116.3,23.1,49.5,54.36,2.2,13.2,18.2,10,116,136,0.853,138,292,0.473,62,175,0.354,0.3,2.1,29.1,Sr,6-1,1,4.50939,123.568,1.7,2023,51415,"Oxford, MS",,2.51013039,70,126,68,166,0.5556,0.4096,5,6,0.8333,,103.567,99.3143,3.70979,203.981,4.09564,4.18293,-0.0872837,4.59212,35.8824,3.87406,0.718059,0.7353,4.0294,4.7647,3.6176,1.2941,0.0882,17.0000,"Combo G",8.24702
"Chuck O'Bannon Jr.",TCU,B12,35,54.4,111.4,17.6,47,51.09,7.5,10.1,8,9.2,54,72,0.75,47,99,0.475,41,132,0.311,4.7,2.1,31.2,Sr,6-6,5,1.9821,113.48,3.8,2023,51497,"Las Vegas, NV",91.2,1.59083678,32,56,15,43,0.5714,0.3488,9,12,0.7500,,97.2462,93.0046,2.73326,145.098,6.24466,3.32681,2.91785,4.92406,21.8286,2.59337,2.33069,1.4571,1.9143,3.3714,1.0000,0.8286,0.9714,7.7429,"Stretch 4",9.75327
"Garrett Covington","Youngstown St.",Horz,26,29.2,112.8,13.4,53.9,57.06,3.9,7.2,9.4,18.3,13,15,0.867,10,24,0.417,21,53,0.396,0.5,0.9,19.5,Sr,6-5,32,0.534948,97.9918,2.8,2023,51545,"Carmel, IN",,1.56243672,8,10,2,14,0.8000,0.1429,0,0,,,109.688,112.627,0.82387,51.9214,-1.96966,0.499067,-2.46873,-2.24556,14.6667,-0.321544,-1.92402,0.4444,0.8519,1.2963,0.9259,0.2593,0.0741,3.6667,"Wing G",8.11132
"Jarvis Doles",UMBC,AE,31,52.4,104.3,21.6,49.3,51.69,7.7,17.7,10.2,13.3,35,50,0.7,88,162,0.543,14,59,0.237,2.6,1.7,22.6,Sr,6-8,1,1.15835,103.13,3.9,2023,51547,"Baltimore, MD",,0.97138421,53,86,35,76,0.6163,0.4605,0,1,0.0000,,105.017,109.017,1.47069,125.115,-1.3791,-0.793909,-0.585192,-1.86975,20.8438,-0.706415,-1.16334,1.3750,3.0938,4.4688,1.0625,0.5938,0.4688,8.3125,"Stretch 4",5.30111
"Takal Molson","James Madison",SB,30,65.7,100.9,23.9,46.4,51.29,4.5,18,16.5,18.3,88,125,0.704,83,188,0.441,30,88,0.341,0.4,3,45.3,Sr,6-4,15,1.65224,105.349,3.1,2023,51573,"Buffalo, NY",,1.22216578,65,124,18,64,0.5242,0.2813,5,6,0.8333,,94.3221,95.7357,3.05179,174.633,1.69381,0.0235703,1.67024,2.74261,26.0938,0.960534,1.78208,1.0312,4.1250,5.1562,2.4062,1.5625,0.0938,11.2812,"Wing G",6.09538
"Jack Nunge",Xavier,BE,37,73.1,120.2,21.9,56.7,58.63,11.4,18.8,12.6,11.2,84,124,0.677,160,286,0.559,40,102,0.392,3.9,1.7,32,Sr,7-0,24,4.28014,129.424,2.7,2023,51593,"Newburgh, IN",59.8,1.60417792,112,177,48,109,0.6328,0.4404,22,25,0.8800,,100.41,95.1108,3.45896,228.443,8.4915,5.70582,2.78569,7.7364,29.3243,6.25555,1.48085,2.7838,5.0270,7.8108,2.0811,0.8919,1.1622,14.1622,"Stretch 4",5.21885
"Miryne Thomas","Kent St.",MAC,33,68.2,109.8,18.9,51.4,54.11,6.7,16.3,5.3,13.5,55,78,0.705,52,99,0.525,61,180,0.339,2.7,2.5,28,Sr,6-8,33,1.76318,105.837,4.2,2023,51618,"Cleveland, OH",,0.68294353,45,75,7,24,0.6000,0.2917,10,10,1.0000,,94.9347,93.5851,3.37443,183.165,3.53015,1.70089,1.82926,3.35586,27.1143,1.71189,1.64396,1.5429,3.9429,5.4857,0.8000,1.2286,0.6000,10.4571,"Stretch 4",11.4904
"Oliver Lynch-Daniels",Colgate,Pat,32,74.4,120.1,16.4,65.6,66.63,1.5,11.3,11.4,15.6,21,24,0.875,66,122,0.541,78,157,0.497,0.3,1.7,8.6,Sr,6-2,33,2.64326,111.305,2.5,2023,51627,"Chapel Hill, NC",,1.56814541,42,65,24,57,0.6462,0.4211,0,0,,,105.443,109.258,2.19043,163.702,1.73991,2.98016,-1.24025,1.41089,31.6250,2.53731,-1.12641,0.3750,3.0312,3.4062,2.1562,0.9062,0.0938,12.0938,"Combo G",9.15832
"Keaton Hervey",Oakland,Horz,31,82.1,115.8,16.7,53.7,58.04,6.5,18.1,5.1,10.7,78,101,0.772,90,175,0.514,32,82,0.39,1.2,0.9,39.3,Sr,6-4,1,2.37401,108.043,2.9,2023,51686,"Cedar Park, TX",,0.85289411,77,122,13,53,0.6311,0.2453,7,12,0.5833,,112.313,112.919,1.85813,170.374,-2.57964,-0.136771,-2.44287,-1.80963,33.1875,0.584409,-2.39403,1.8438,4.8438,6.6875,0.9062,0.5938,0.3438,11.6562,"Wing G",4.60662
"Tyree Appleby","Wake Forest",ACC,33,91.1,112,28.7,51.5,58,1.4,9.4,34.6,18.6,173,211,0.82,109,222,0.491,77,214,0.36,0.2,2.7,48.4,Sr,6-1,1,5.04764,127.158,2.4,2023,51703,"Jacksonville, AR",,1.87611703,87,155,22,67,0.5613,0.3284,5,6,0.8333,,105.164,101.599,3.49058,220.079,5.34024,5.43094,-0.090695,5.3274,36.6970,4.67012,0.657279,0.4242,3.0303,3.4545,6.4242,1.7576,0.0606,18.8485,"Pure PG",10.103
"Jason Whitens","Michigan St.",B10,19,5.7,119.1,6.3,66.7,66.67,6.4,8.8,4.4,24.9,0,0,0,4,4,1,0,2,0,0,2.4,0,Sr,6-6,43,0.17822,99.8117,1.5,2023,51784,"Powers, MI",,1.00000000,4,4,2,2,1.0000,1.0000,0,0,,,104.062,97.9301,0.442799,12.7789,4.23759,1.50017,2.73742,-0.292109,4.1053,-1.99368,1.70157,0.2105,0.3158,0.5263,0.1053,0.1579,0.0000,0.4211,"Wing G",1.55932
"Marek Nelson","Nicholls St.",Slnd,27,55.7,101.9,20.5,53.8,55.8,7.1,12.2,11.2,21.2,41,64,0.641,78,139,0.561,10,34,0.294,2.6,3,37,Sr,6-7,,0.853668,98.2523,5,2023,51800,"Plano, TX",,0.79631437,58,97,20,42,0.5979,0.4762,10,10,1.0000,,104.316,105.419,1.84135,117.294,-0.499621,-1.18545,0.685826,-1.18407,22.3226,-1.32328,0.139215,1.5161,2.3548,3.8710,1.3871,1.1613,0.5484,8.5484,"Wing G",3.14241
"Brion Whitley",Southern,SWAC,30,70,88.6,22.8,45.7,48.88,2.9,9.9,7.2,18.1,51,65,0.785,54,125,0.432,62,197,0.315,1.6,2.4,20.2,Sr,6-4,22,0.277868,90.0784,4,2023,51844,"Sarasota, FL",,0.46269939,34,60,20,65,0.5667,0.3077,5,5,1.0000,,100.179,105.033,2.34987,157.899,-2.85978,-2.28391,-0.575869,-2.741,27.7188,-1.97966,-0.761348,0.7500,2.1875,2.9375,0.9688,1.2188,0.3438,11.7500,"Wing G",12.8936
"Jamir Moultrie",Canisius,MAAC,23,43.6,99.1,21.9,48,51.37,0.7,3.8,10.2,14.2,29,32,0.906,34,86,0.395,40,110,0.364,0.2,1.1,16.3,Sr,6-1,2,0.985565,100.129,3.4,2023,51861,"Wilmington, DE",51.6,1.03706667,7,21,27,65,0.3333,0.4154,0,0,,,111.179,111.895,1.32245,69.0682,-5.0426,-0.951366,-4.09123,-3.1826,22.1667,-0.797471,-2.38513,0.1250,0.7083,0.8333,1.1667,0.4167,0.0417,9.5417,"Combo G",12.6867
"Victor Bailey Jr.","George Mason",A10,24,57.1,113.2,17,58.7,61.41,1.1,10.5,10.5,15.6,41,51,0.804,39,91,0.429,55,116,0.474,0.6,0.7,24.6,Sr,6-4,2,2.3154,108.428,1.7,2023,51881,"Austin, TX",83.0,1.11759722,17,37,21,53,0.4595,0.3962,3,6,0.5000,,102.771,102.476,2.91954,116.446,0.897579,0.951126,-0.0535467,1.78005,31.6250,1.88777,-0.107722,0.2917,2.9167,3.2083,1.5833,0.3750,0.1667,11.8333,"Wing G",9.0322
"James Beck","New Mexico St.",WAC,21,43.8,91.9,11.4,51.9,53.54,4.6,12.8,2.9,25.6,12,20,0.6,19,40,0.475,6,14,0.429,2.8,1.8,37,Sr,6-8,4,-0.276516,82.6711,4.2,2023,51885,"Grand Rapids, MI",,0.33337143,15,28,4,12,0.5357,0.3333,2,2,1.0000,,107.112,106.235,1.39758,67.4677,-1.49898,-2.58263,1.08365,-2.6044,16.6667,-3.06943,0.465027,0.7917,1.6667,2.4583,0.2917,0.5833,0.3750,3.3750,"Wing F",2.1583
"Cam Bacote","Western Carolina",SC,5,3.2,71.4,9.6,33.3,43.17,0,2.9,17,45,1,1,1,1,1,1,0,2,0,0,0,33.3,Sr,6-3,11,-0.818452,57.0163,2,2023,51897,"Hampton, VA",,1.20004801,0,0,1,1,,1.0000,0,0,,,113.795,120.234,0.243459,4.47681,-11.7361,-7.25577,-4.48031,-10.3655,10.6667,-6.03171,-4.33376,0.0000,0.1667,0.1667,1.0000,0.0000,0.0000,1.6667,"Pure PG",2.93046
"Virshon Cotton","Grambling St.",SWAC,28,56,87.5,20.9,42.4,47.07,2.1,10.1,15.8,25,47,64,0.734,24,80,0.3,40,118,0.339,0.2,2,32.3,Sr,6-2,0,-0.0621593,86.4957,2.8,2023,52022,"Milwaukee, WI",,0.92422722,16,40,8,40,0.4000,0.2000,0,0,,,96.608,101.902,2.34908,116.44,-2.9639,-2.39027,-0.573628,-3.21006,25.1333,-2.55729,-0.652778,0.4667,2.2333,2.7000,2.0333,0.8667,0.0333,7.7667,"Combo G",9.9441
"Kevion Nolan",Jacksonville,ASun,26,81.2,99.2,27.7,48.7,52.29,1.3,12.9,30.7,19.5,51,59,0.864,57,118,0.483,59,181,0.326,1.2,2,19.7,Sr,6-2,3,2.17212,106.502,2.4,2023,52092,"Anniston, AL",14.0,1.74995972,29,57,28,61,0.5088,0.4590,0,0,,,105.949,105.148,2.7113,137.614,1.38684,1.91558,-0.528739,1.40849,31.6552,1.9059,-0.497407,0.3793,3.5172,3.8966,4.3448,1.0000,0.2759,13.0000,"Scoring PG",13.9869
